source,target,rate,type
H42|Compromised,H70|Compromised,0.005,spatial
H42|Compromised,H71|Compromised,0.005,spatial
H42|Compromised,H72|Compromised,0.005,spatial
H42|Compromised,H73|Compromised,0.005,spatial
H42|Compromised,H74|Compromised,0.005,spatial
H42|Compromised,H75|Compromised,0.005,spatial
H42|Compromised,H76|Compromised,0.005,spatial
H42|Compromised,H77|Compromised,0.005,spatial
H42|Compromised,H78|Compromised,0.005,spatial
H42|Compromised,H79|Compromised,0.005,spatial
H42|Compromised,H80|Compromised,0.005,spatial
H42|Compromised,H81|Compromised,0.005,spatial
H42|Compromised,H82|Compromised,0.005,spatial
H42|Compromised,H83|Compromised,0.005,spatial
H42|Compromised,H84|Compromised,0.005,spatial
H42|Compromised,H85|Compromised,0.005,spatial
H42|Compromised,H86|Compromised,0.005,spatial
H42|Compromised,H87|Compromised,0.005,spatial
H42|Compromised,H88|Compromised,0.005,spatial
H43|Normal,H43|Compromised,0.04082199452025513,internal
H43|Compromised,H43|Down,0.09431067947124132,internal
H43|Down,H43|Mitigated,0.07257069283483544,internal
H43|Mitigated,H43|Recovered,0.07257069283483544,internal
H43|Compromised,H0|Compromised,0.005,spatial
H43|Compromised,H1|Compromised,0.005,spatial
H43|Compromised,H2|Compromised,0.005,spatial
H43|Compromised,H3|Compromised,0.005,spatial
H43|Compromised,H4|Compromised,0.005,spatial
H43|Compromised,H5|Compromised,0.005,spatial
H43|Compromised,H6|Compromised,0.005,spatial
H43|Compromised,H7|Compromised,0.005,spatial
H43|Compromised,H8|Compromised,0.005,spatial
H43|Compromised,H9|Compromised,0.005,spatial
H43|Compromised,H10|Compromised,0.005,spatial
H43|Compromised,H11|Compromised,0.005,spatial
H43|Compromised,H12|Compromised,0.005,spatial
H43|Compromised,H13|Compromised,0.005,spatial
H43|Compromised,H14|Compromised,0.005,spatial
H43|Compromised,H15|Compromised,0.005,spatial
H43|Compromised,H16|Compromised,0.005,spatial
H43|Compromised,H17|Compromised,0.005,spatial
H43|Compromised,H18|Compromised,0.005,spatial
H43|Compromised,H19|Compromised,0.005,spatial
H43|Compromised,H20|Compromised,0.005,spatial
H43|Compromised,H21|Compromised,0.005,spatial
H43|Compromised,H22|Compromised,0.005,spatial
H43|Compromised,H23|Compromised,0.005,spatial
H43|Compromised,H24|Compromised,0.005,spatial
H43|Compromised,H25|Compromised,0.005,spatial
H43|Compromised,H26|Compromised,0.005,spatial
H43|Compromised,H27|Compromised,0.005,spatial
H43|Compromised,H28|Compromised,0.005,spatial
H43|Compromised,H29|Compromised,0.005,spatial
H43|Compromised,H30|Compromised,0.005,spatial
H43|Compromised,H31|Compromised,0.005,spatial
H43|Compromised,H32|Compromised,0.005,spatial
H43|Compromised,H33|Compromised,0.005,spatial
H43|Compromised,H34|Compromised,0.005,spatial
H43|Compromised,H35|Compromised,0.005,spatial
H43|Compromised,H36|Compromised,0.005,spatial
H43|Compromised,H37|Compromised,0.005,spatial
H43|Compromised,H38|Compromised,0.005,spatial
H43|Compromised,H39|Compromised,0.005,spatial
H43|Compromised,H40|Compromised,0.005,spatial
H43|Compromised,H41|Compromised,0.005,spatial
H43|Compromised,H42|Compromised,0.005,spatial
H43|Compromised,H44|Compromised,0.005,spatial
H43|Compromised,H45|Compromised,0.005,spatial
H43|Compromised,H46|Compromised,0.005,spatial
H43|Compromised,H47|Compromised,0.005,spatial
H43|Compromised,H48|Compromised,0.005,spatial
H43|Compromised,H49|Compromised,0.005,spatial
H43|Compromised,H50|Compromised,0.005,spatial
H43|Compromised,H51|Compromised,0.005,spatial
H43|Compromised,H52|Compromised,0.005,spatial
H43|Compromised,H53|Compromised,0.005,spatial
H43|Compromised,H54|Compromised,0.005,spatial
H43|Compromised,H55|Compromised,0.005,spatial
H43|Compromised,H56|Compromised,0.005,spatial
H43|Compromised,H57|Compromised,0.005,spatial
H43|Compromised,H58|Compromised,0.005,spatial
H43|Compromised,H59|Compromised,0.005,spatial
H43|Compromised,H60|Compromised,0.005,spatial
H43|Compromised,H61|Compromised,0.005,spatial
H43|Compromised,H62|Compromised,0.005,spatial
H43|Compromised,H63|Compromised,0.005,spatial
H43|Compromised,H64|Compromised,0.005,spatial
H43|Compromised,H65|Compromised,0.005,spatial
H43|Compromised,H66|Compromised,0.005,spatial
H43|Compromised,H67|Compromised,0.005,spatial
H43|Compromised,H68|Compromised,0.005,spatial
H43|Compromised,H69|Compromised,0.005,spatial
H43|Compromised,H70|Compromised,0.005,spatial
H43|Compromised,H71|Compromised,0.005,spatial
H43|Compromised,H72|Compromised,0.005,spatial
H43|Compromised,H73|Compromised,0.005,spatial
H43|Compromised,H74|Compromised,0.005,spatial
H43|Compromised,H75|Compromised,0.005,spatial
H43|Compromised,H76|Compromised,0.005,spatial
H43|Compromised,H77|Compromised,0.005,spatial
H43|Compromised,H78|Compromised,0.005,spatial
H43|Compromised,H79|Compromised,0.005,spatial
H43|Compromised,H80|Compromised,0.005,spatial
H43|Compromised,H81|Compromised,0.005,spatial
H43|Compromised,H82|Compromised,0.005,spatial
H43|Compromised,H83|Compromised,0.005,spatial
H43|Compromised,H84|Compromised,0.005,spatial
H43|Compromised,H85|Compromised,0.005,spatial
H43|Compromised,H86|Compromised,0.005,spatial
H43|Compromised,H87|Compromised,0.005,spatial
H43|Compromised,H88|Compromised,0.005,spatial
H44|Normal,H44|Compromised,0.04082199452025513,internal
H44|Compromised,H44|Down,0.09431067947124132,internal
H44|Down,H44|Mitigated,0.07257069283483544,internal
H44|Mitigated,H44|Recovered,0.07257069283483544,internal
H44|Compromised,H0|Compromised,0.005,spatial
H44|Compromised,H1|Compromised,0.005,spatial
H44|Compromised,H2|Compromised,0.005,spatial
H44|Compromised,H3|Compromised,0.005,spatial
H44|Compromised,H4|Compromised,0.005,spatial
H44|Compromised,H5|Compromised,0.005,spatial
H44|Compromised,H6|Compromised,0.005,spatial
H44|Compromised,H7|Compromised,0.005,spatial
H44|Compromised,H8|Compromised,0.005,spatial
H44|Compromised,H9|Compromised,0.005,spatial
H44|Compromised,H10|Compromised,0.005,spatial
H44|Compromised,H11|Compromised,0.005,spatial
H44|Compromised,H12|Compromised,0.005,spatial
H44|Compromised,H13|Compromised,0.005,spatial
H44|Compromised,H14|Compromised,0.005,spatial
H44|Compromised,H15|Compromised,0.005,spatial
H44|Compromised,H16|Compromised,0.005,spatial
H44|Compromised,H17|Compromised,0.005,spatial
H44|Compromised,H18|Compromised,0.005,spatial
H44|Compromised,H19|Compromised,0.005,spatial
H44|Compromised,H20|Compromised,0.005,spatial
H44|Compromised,H21|Compromised,0.005,spatial
H44|Compromised,H22|Compromised,0.005,spatial
H44|Compromised,H23|Compromised,0.005,spatial
H44|Compromised,H24|Compromised,0.005,spatial
H44|Compromised,H25|Compromised,0.005,spatial
H44|Compromised,H26|Compromised,0.005,spatial
H44|Compromised,H27|Compromised,0.005,spatial
H44|Compromised,H28|Compromised,0.005,spatial
H44|Compromised,H29|Compromised,0.005,spatial
H44|Compromised,H30|Compromised,0.005,spatial
H44|Compromised,H31|Compromised,0.005,spatial
H44|Compromised,H32|Compromised,0.005,spatial
H44|Compromised,H33|Compromised,0.005,spatial
H44|Compromised,H34|Compromised,0.005,spatial
H44|Compromised,H35|Compromised,0.005,spatial
H44|Compromised,H36|Compromised,0.005,spatial
H44|Compromised,H37|Compromised,0.005,spatial
H44|Compromised,H38|Compromised,0.005,spatial
H44|Compromised,H39|Compromised,0.005,spatial
H44|Compromised,H40|Compromised,0.005,spatial
H44|Compromised,H41|Compromised,0.005,spatial
H44|Compromised,H42|Compromised,0.005,spatial
H44|Compromised,H43|Compromised,0.005,spatial
H44|Compromised,H45|Compromised,0.005,spatial
H44|Compromised,H46|Compromised,0.005,spatial
H44|Compromised,H47|Compromised,0.005,spatial
H44|Compromised,H48|Compromised,0.005,spatial
H44|Compromised,H49|Compromised,0.005,spatial
H44|Compromised,H50|Compromised,0.005,spatial
H44|Compromised,H51|Compromised,0.005,spatial
H44|Compromised,H52|Compromised,0.005,spatial
H44|Compromised,H53|Compromised,0.005,spatial
H44|Compromised,H54|Compromised,0.005,spatial
H44|Compromised,H55|Compromised,0.005,spatial
H44|Compromised,H56|Compromised,0.005,spatial
H44|Compromised,H57|Compromised,0.005,spatial
H44|Compromised,H58|Compromised,0.005,spatial
H44|Compromised,H59|Compromised,0.005,spatial
H44|Compromised,H60|Compromised,0.005,spatial
H44|Compromised,H61|Compromised,0.005,spatial
H44|Compromised,H62|Compromised,0.005,spatial
H44|Compromised,H63|Compromised,0.005,spatial
H44|Compromised,H64|Compromised,0.005,spatial
H44|Compromised,H65|Compromised,0.005,spatial
H44|Compromised,H66|Compromised,0.005,spatial
H44|Compromised,H67|Compromised,0.005,spatial
H44|Compromised,H68|Compromised,0.005,spatial
H44|Compromised,H69|Compromised,0.005,spatial
H44|Compromised,H70|Compromised,0.005,spatial
H44|Compromised,H71|Compromised,0.005,spatial
H44|Compromised,H72|Compromised,0.005,spatial
H44|Compromised,H73|Compromised,0.005,spatial
H44|Compromised,H74|Compromised,0.005,spatial
H44|Compromised,H75|Compromised,0.005,spatial
H44|Compromised,H76|Compromised,0.005,spatial
H44|Compromised,H77|Compromised,0.005,spatial
H44|Compromised,H78|Compromised,0.005,spatial
H44|Compromised,H79|Compromised,0.005,spatial
H44|Compromised,H80|Compromised,0.005,spatial
H44|Compromised,H81|Compromised,0.005,spatial
H44|Compromised,H82|Compromised,0.005,spatial
H44|Compromised,H83|Compromised,0.005,spatial
H44|Compromised,H84|Compromised,0.005,spatial
H44|Compromised,H85|Compromised,0.005,spatial
H44|Compromised,H86|Compromised,0.005,spatial
H44|Compromised,H87|Compromised,0.005,spatial
H44|Compromised,H88|Compromised,0.005,spatial
H45|Normal,H45|Compromised,0.04082199452025513,internal
H45|Compromised,H45|Down,0.09431067947124132,internal
H45|Down,H45|Mitigated,0.07257069283483544,internal
H45|Mitigated,H45|Recovered,0.07257069283483544,internal
H45|Compromised,H0|Compromised,0.005,spatial
H45|Compromised,H1|Compromised,0.005,spatial
H45|Compromised,H2|Compromised,0.005,spatial
H45|Compromised,H3|Compromised,0.005,spatial
H45|Compromised,H4|Compromised,0.005,spatial
H45|Compromised,H5|Compromised,0.005,spatial
H45|Compromised,H6|Compromised,0.005,spatial
H45|Compromised,H7|Compromised,0.005,spatial
H45|Compromised,H8|Compromised,0.005,spatial
H45|Compromised,H9|Compromised,0.005,spatial
H45|Compromised,H10|Compromised,0.005,spatial
H45|Compromised,H11|Compromised,0.005,spatial
H45|Compromised,H12|Compromised,0.005,spatial
H45|Compromised,H13|Compromised,0.005,spatial
H45|Compromised,H14|Compromised,0.005,spatial
H45|Compromised,H15|Compromised,0.005,spatial
H45|Compromised,H16|Compromised,0.005,spatial
H45|Compromised,H17|Compromised,0.005,spatial
H45|Compromised,H18|Compromised,0.005,spatial
H45|Compromised,H19|Compromised,0.005,spatial
H45|Compromised,H20|Compromised,0.005,spatial
H45|Compromised,H21|Compromised,0.005,spatial
H45|Compromised,H22|Compromised,0.005,spatial
H45|Compromised,H23|Compromised,0.005,spatial
H45|Compromised,H24|Compromised,0.005,spatial
H45|Compromised,H25|Compromised,0.005,spatial
H45|Compromised,H26|Compromised,0.005,spatial
H45|Compromised,H27|Compromised,0.005,spatial
H45|Compromised,H28|Compromised,0.005,spatial
H45|Compromised,H29|Compromised,0.005,spatial
H45|Compromised,H30|Compromised,0.005,spatial
H45|Compromised,H31|Compromised,0.005,spatial
H45|Compromised,H32|Compromised,0.005,spatial
H45|Compromised,H33|Compromised,0.005,spatial
H45|Compromised,H34|Compromised,0.005,spatial
H45|Compromised,H35|Compromised,0.005,spatial
H45|Compromised,H36|Compromised,0.005,spatial
H45|Compromised,H37|Compromised,0.005,spatial
H45|Compromised,H38|Compromised,0.005,spatial
H45|Compromised,H39|Compromised,0.005,spatial
H45|Compromised,H40|Compromised,0.005,spatial
H45|Compromised,H41|Compromised,0.005,spatial
H45|Compromised,H42|Compromised,0.005,spatial
H45|Compromised,H43|Compromised,0.005,spatial
H45|Compromised,H44|Compromised,0.005,spatial
H45|Compromised,H46|Compromised,0.005,spatial
H45|Compromised,H47|Compromised,0.005,spatial
H45|Compromised,H48|Compromised,0.005,spatial
H45|Compromised,H49|Compromised,0.005,spatial
H45|Compromised,H50|Compromised,0.005,spatial
H45|Compromised,H51|Compromised,0.005,spatial
H45|Compromised,H52|Compromised,0.005,spatial
H45|Compromised,H53|Compromised,0.005,spatial
H45|Compromised,H54|Compromised,0.005,spatial
H45|Compromised,H55|Compromised,0.005,spatial
H45|Compromised,H56|Compromised,0.005,spatial
H45|Compromised,H57|Compromised,0.005,spatial
H45|Compromised,H58|Compromised,0.005,spatial
H45|Compromised,H59|Compromised,0.005,spatial
H45|Compromised,H60|Compromised,0.005,spatial
H45|Compromised,H61|Compromised,0.005,spatial
H45|Compromised,H62|Compromised,0.005,spatial
H45|Compromised,H63|Compromised,0.005,spatial
H45|Compromised,H64|Compromised,0.005,spatial
H45|Compromised,H65|Compromised,0.005,spatial
H45|Compromised,H66|Compromised,0.005,spatial
H45|Compromised,H67|Compromised,0.005,spatial
H45|Compromised,H68|Compromised,0.005,spatial
H45|Compromised,H69|Compromised,0.005,spatial
H45|Compromised,H70|Compromised,0.005,spatial
H45|Compromised,H71|Compromised,0.005,spatial
H45|Compromised,H72|Compromised,0.005,spatial
H45|Compromised,H73|Compromised,0.005,spatial
H45|Compromised,H74|Compromised,0.005,spatial
H45|Compromised,H75|Compromised,0.005,spatial
H45|Compromised,H76|Compromised,0.005,spatial
H45|Compromised,H77|Compromised,0.005,spatial
H45|Compromised,H78|Compromised,0.005,spatial
H45|Compromised,H79|Compromised,0.005,spatial
H45|Compromised,H80|Compromised,0.005,spatial
H45|Compromised,H81|Compromised,0.005,spatial
H45|Compromised,H82|Compromised,0.005,spatial
H45|Compromised,H83|Compromised,0.005,spatial
H45|Compromised,H84|Compromised,0.005,spatial
H45|Compromised,H85|Compromised,0.005,spatial
H45|Compromised,H86|Compromised,0.005,spatial
H45|Compromised,H87|Compromised,0.005,spatial
H45|Compromised,H88|Compromised,0.005,spatial
H46|Normal,H46|Compromised,0.04082199452025513,internal
H46|Compromised,H46|Down,0.09431067947124132,internal
H46|Down,H46|Mitigated,0.07257069283483544,internal
H46|Mitigated,H46|Recovered,0.07257069283483544,internal
H46|Compromised,H0|Compromised,0.005,spatial
H46|Compromised,H1|Compromised,0.005,spatial
H46|Compromised,H2|Compromised,0.005,spatial
H46|Compromised,H3|Compromised,0.005,spatial
H46|Compromised,H4|Compromised,0.005,spatial
H46|Compromised,H5|Compromised,0.005,spatial
H46|Compromised,H6|Compromised,0.005,spatial
H46|Compromised,H7|Compromised,0.005,spatial
H46|Compromised,H8|Compromised,0.005,spatial
H46|Compromised,H9|Compromised,0.005,spatial
H46|Compromised,H10|Compromised,0.005,spatial
H46|Compromised,H11|Compromised,0.005,spatial
H46|Compromised,H12|Compromised,0.005,spatial
H46|Compromised,H13|Compromised,0.005,spatial
H46|Compromised,H14|Compromised,0.005,spatial
H46|Compromised,H15|Compromised,0.005,spatial
H46|Compromised,H16|Compromised,0.005,spatial
H46|Compromised,H17|Compromised,0.005,spatial
H46|Compromised,H18|Compromised,0.005,spatial
H46|Compromised,H19|Compromised,0.005,spatial
H46|Compromised,H20|Compromised,0.005,spatial
H46|Compromised,H21|Compromised,0.005,spatial
H46|Compromised,H22|Compromised,0.005,spatial
H46|Compromised,H23|Compromised,0.005,spatial
H46|Compromised,H24|Compromised,0.005,spatial
H46|Compromised,H25|Compromised,0.005,spatial
H46|Compromised,H26|Compromised,0.005,spatial
H46|Compromised,H27|Compromised,0.005,spatial
H46|Compromised,H28|Compromised,0.005,spatial
H46|Compromised,H29|Compromised,0.005,spatial
H46|Compromised,H30|Compromised,0.005,spatial
H46|Compromised,H31|Compromised,0.005,spatial
H46|Compromised,H32|Compromised,0.005,spatial
H46|Compromised,H33|Compromised,0.005,spatial
H46|Compromised,H34|Compromised,0.005,spatial
H46|Compromised,H35|Compromised,0.005,spatial
H46|Compromised,H36|Compromised,0.005,spatial
H46|Compromised,H37|Compromised,0.005,spatial
H46|Compromised,H38|Compromised,0.005,spatial
H46|Compromised,H39|Compromised,0.005,spatial
H46|Compromised,H40|Compromised,0.005,spatial
H46|Compromised,H41|Compromised,0.005,spatial
H46|Compromised,H42|Compromised,0.005,spatial
H46|Compromised,H43|Compromised,0.005,spatial
H46|Compromised,H44|Compromised,0.005,spatial
H46|Compromised,H45|Compromised,0.005,spatial
H46|Compromised,H47|Compromised,0.005,spatial
H46|Compromised,H48|Compromised,0.005,spatial
H46|Compromised,H49|Compromised,0.005,spatial
H46|Compromised,H50|Compromised,0.005,spatial
H46|Compromised,H51|Compromised,0.005,spatial
H46|Compromised,H52|Compromised,0.005,spatial
H46|Compromised,H53|Compromised,0.005,spatial
H46|Compromised,H54|Compromised,0.005,spatial
H46|Compromised,H55|Compromised,0.005,spatial
H46|Compromised,H56|Compromised,0.005,spatial
H46|Compromised,H57|Compromised,0.005,spatial
H46|Compromised,H58|Compromised,0.005,spatial
H46|Compromised,H59|Compromised,0.005,spatial
H46|Compromised,H60|Compromised,0.005,spatial
H46|Compromised,H61|Compromised,0.005,spatial
H46|Compromised,H62|Compromised,0.005,spatial
H46|Compromised,H63|Compromised,0.005,spatial
H46|Compromised,H64|Compromised,0.005,spatial
H46|Compromised,H65|Compromised,0.005,spatial
H46|Compromised,H66|Compromised,0.005,spatial
H46|Compromised,H67|Compromised,0.005,spatial
H46|Compromised,H68|Compromised,0.005,spatial
H46|Compromised,H69|Compromised,0.005,spatial
H46|Compromised,H70|Compromised,0.005,spatial
H46|Compromised,H71|Compromised,0.005,spatial
H46|Compromised,H72|Compromised,0.005,spatial
H46|Compromised,H73|Compromised,0.005,spatial
H46|Compromised,H74|Compromised,0.005,spatial
H46|Compromised,H75|Compromised,0.005,spatial
H46|Compromised,H76|Compromised,0.005,spatial
H46|Compromised,H77|Compromised,0.005,spatial
H46|Compromised,H78|Compromised,0.005,spatial
H46|Compromised,H79|Compromised,0.005,spatial
H46|Compromised,H80|Compromised,0.005,spatial
H46|Compromised,H81|Compromised,0.005,spatial
H46|Compromised,H82|Compromised,0.005,spatial
H46|Compromised,H83|Compromised,0.005,spatial
H46|Compromised,H84|Compromised,0.005,spatial
H46|Compromised,H85|Compromised,0.005,spatial
H46|Compromised,H86|Compromised,0.005,spatial
H46|Compromised,H87|Compromised,0.005,spatial
H46|Compromised,H88|Compromised,0.005,spatial
H47|Normal,H47|Compromised,0.04082199452025513,internal
H47|Compromised,H47|Down,0.09431067947124132,internal
H47|Down,H47|Mitigated,0.07257069283483544,internal
H47|Mitigated,H47|Recovered,0.07257069283483544,internal
H47|Compromised,H0|Compromised,0.005,spatial
H47|Compromised,H1|Compromised,0.005,spatial
H47|Compromised,H2|Compromised,0.005,spatial
H47|Compromised,H3|Compromised,0.005,spatial
H47|Compromised,H4|Compromised,0.005,spatial
H47|Compromised,H5|Compromised,0.005,spatial
H47|Compromised,H6|Compromised,0.005,spatial
H47|Compromised,H7|Compromised,0.005,spatial
H47|Compromised,H8|Compromised,0.005,spatial
H47|Compromised,H9|Compromised,0.005,spatial
H47|Compromised,H10|Compromised,0.005,spatial
H47|Compromised,H11|Compromised,0.005,spatial
H47|Compromised,H12|Compromised,0.005,spatial
H47|Compromised,H13|Compromised,0.005,spatial
H47|Compromised,H14|Compromised,0.005,spatial
H47|Compromised,H15|Compromised,0.005,spatial
H47|Compromised,H16|Compromised,0.005,spatial
H47|Compromised,H17|Compromised,0.005,spatial
H47|Compromised,H18|Compromised,0.005,spatial
H47|Compromised,H19|Compromised,0.005,spatial
H47|Compromised,H20|Compromised,0.005,spatial
H47|Compromised,H21|Compromised,0.005,spatial
H47|Compromised,H22|Compromised,0.005,spatial
H47|Compromised,H23|Compromised,0.005,spatial
H47|Compromised,H24|Compromised,0.005,spatial
H47|Compromised,H25|Compromised,0.005,spatial
H47|Compromised,H26|Compromised,0.005,spatial
H47|Compromised,H27|Compromised,0.005,spatial
H47|Compromised,H28|Compromised,0.005,spatial
H47|Compromised,H29|Compromised,0.005,spatial
H47|Compromised,H30|Compromised,0.005,spatial
H47|Compromised,H31|Compromised,0.005,spatial
H47|Compromised,H32|Compromised,0.005,spatial
H47|Compromised,H33|Compromised,0.005,spatial
H47|Compromised,H34|Compromised,0.005,spatial
H47|Compromised,H35|Compromised,0.005,spatial
H47|Compromised,H36|Compromised,0.005,spatial
H47|Compromised,H37|Compromised,0.005,spatial
H47|Compromised,H38|Compromised,0.005,spatial
H47|Compromised,H39|Compromised,0.005,spatial
H47|Compromised,H40|Compromised,0.005,spatial
H47|Compromised,H41|Compromised,0.005,spatial
H47|Compromised,H42|Compromised,0.005,spatial
H47|Compromised,H43|Compromised,0.005,spatial
H47|Compromised,H44|Compromised,0.005,spatial
H47|Compromised,H45|Compromised,0.005,spatial
H47|Compromised,H46|Compromised,0.005,spatial
H47|Compromised,H48|Compromised,0.005,spatial
H47|Compromised,H49|Compromised,0.005,spatial
H47|Compromised,H50|Compromised,0.005,spatial
H47|Compromised,H51|Compromised,0.005,spatial
H47|Compromised,H52|Compromised,0.005,spatial
H47|Compromised,H53|Compromised,0.005,spatial
H47|Compromised,H54|Compromised,0.005,spatial
H47|Compromised,H55|Compromised,0.005,spatial
H47|Compromised,H56|Compromised,0.005,spatial
H47|Compromised,H57|Compromised,0.005,spatial
H47|Compromised,H58|Compromised,0.005,spatial
H47|Compromised,H59|Compromised,0.005,spatial
H47|Compromised,H60|Compromised,0.005,spatial
H47|Compromised,H61|Compromised,0.005,spatial
H47|Compromised,H62|Compromised,0.005,spatial
H47|Compromised,H63|Compromised,0.005,spatial
H47|Compromised,H64|Compromised,0.005,spatial
H47|Compromised,H65|Compromised,0.005,spatial
H47|Compromised,H66|Compromised,0.005,spatial
H47|Compromised,H67|Compromised,0.005,spatial
H47|Compromised,H68|Compromised,0.005,spatial
H47|Compromised,H69|Compromised,0.005,spatial
H47|Compromised,H70|Compromised,0.005,spatial
H47|Compromised,H71|Compromised,0.005,spatial
H47|Compromised,H72|Compromised,0.005,spatial
H47|Compromised,H73|Compromised,0.005,spatial
H47|Compromised,H74|Compromised,0.005,spatial
H47|Compromised,H75|Compromised,0.005,spatial
H47|Compromised,H76|Compromised,0.005,spatial
H47|Compromised,H77|Compromised,0.005,spatial
H47|Compromised,H78|Compromised,0.005,spatial
H47|Compromised,H79|Compromised,0.005,spatial
H47|Compromised,H80|Compromised,0.005,spatial
H47|Compromised,H81|Compromised,0.005,spatial
H47|Compromised,H82|Compromised,0.005,spatial
H47|Compromised,H83|Compromised,0.005,spatial
H47|Compromised,H84|Compromised,0.005,spatial
H47|Compromised,H85|Compromised,0.005,spatial
H47|Compromised,H86|Compromised,0.005,spatial
H47|Compromised,H87|Compromised,0.005,spatial
H47|Compromised,H88|Compromised,0.005,spatial
H48|Normal,H48|Compromised,0.04082199452025513,internal
H48|Compromised,H48|Down,0.09431067947124132,internal
H48|Down,H48|Mitigated,0.07257069283483544,internal
H48|Mitigated,H48|Recovered,0.07257069283483544,internal
H48|Compromised,H0|Compromised,0.005,spatial
H48|Compromised,H1|Compromised,0.005,spatial
H48|Compromised,H2|Compromised,0.005,spatial
H48|Compromised,H3|Compromised,0.005,spatial
H48|Compromised,H4|Compromised,0.005,spatial
H48|Compromised,H5|Compromised,0.005,spatial
H48|Compromised,H6|Compromised,0.005,spatial
H48|Compromised,H7|Compromised,0.005,spatial
H48|Compromised,H8|Compromised,0.005,spatial
H48|Compromised,H9|Compromised,0.005,spatial
H48|Compromised,H10|Compromised,0.005,spatial
H48|Compromised,H11|Compromised,0.005,spatial
H48|Compromised,H12|Compromised,0.005,spatial
H48|Compromised,H13|Compromised,0.005,spatial
H48|Compromised,H14|Compromised,0.005,spatial
H48|Compromised,H15|Compromised,0.005,spatial
H48|Compromised,H16|Compromised,0.005,spatial
H48|Compromised,H17|Compromised,0.005,spatial
H48|Compromised,H18|Compromised,0.005,spatial
H48|Compromised,H19|Compromised,0.005,spatial
H48|Compromised,H20|Compromised,0.005,spatial
H48|Compromised,H21|Compromised,0.005,spatial
H48|Compromised,H22|Compromised,0.005,spatial
H48|Compromised,H23|Compromised,0.005,spatial
H48|Compromised,H24|Compromised,0.005,spatial
H48|Compromised,H25|Compromised,0.005,spatial
H48|Compromised,H26|Compromised,0.005,spatial
H48|Compromised,H27|Compromised,0.005,spatial
H48|Compromised,H28|Compromised,0.005,spatial
H48|Compromised,H29|Compromised,0.005,spatial
H48|Compromised,H30|Compromised,0.005,spatial
H48|Compromised,H31|Compromised,0.005,spatial
H48|Compromised,H32|Compromised,0.005,spatial
H48|Compromised,H33|Compromised,0.005,spatial
H48|Compromised,H34|Compromised,0.005,spatial
H48|Compromised,H35|Compromised,0.005,spatial
H48|Compromised,H36|Compromised,0.005,spatial
H48|Compromised,H37|Compromised,0.005,spatial
H48|Compromised,H38|Compromised,0.005,spatial
H48|Compromised,H39|Compromised,0.005,spatial
H48|Compromised,H40|Compromised,0.005,spatial
H48|Compromised,H41|Compromised,0.005,spatial
H48|Compromised,H42|Compromised,0.005,spatial
H48|Compromised,H43|Compromised,0.005,spatial
H48|Compromised,H44|Compromised,0.005,spatial
H48|Compromised,H45|Compromised,0.005,spatial
H48|Compromised,H46|Compromised,0.005,spatial
H48|Compromised,H47|Compromised,0.005,spatial
H48|Compromised,H49|Compromised,0.005,spatial
H48|Compromised,H50|Compromised,0.005,spatial
H48|Compromised,H51|Compromised,0.005,spatial
H48|Compromised,H52|Compromised,0.005,spatial
H48|Compromised,H53|Compromised,0.005,spatial
H48|Compromised,H54|Compromised,0.005,spatial
H48|Compromised,H55|Compromised,0.005,spatial
H48|Compromised,H56|Compromised,0.005,spatial
H48|Compromised,H57|Compromised,0.005,spatial
H48|Compromised,H58|Compromised,0.005,spatial
H48|Compromised,H59|Compromised,0.005,spatial
H48|Compromised,H60|Compromised,0.005,spatial
H48|Compromised,H61|Compromised,0.005,spatial
H48|Compromised,H62|Compromised,0.005,spatial
H48|Compromised,H63|Compromised,0.005,spatial
H48|Compromised,H64|Compromised,0.005,spatial
H48|Compromised,H65|Compromised,0.005,spatial
H48|Compromised,H66|Compromised,0.005,spatial
H48|Compromised,H67|Compromised,0.005,spatial
H48|Compromised,H68|Compromised,0.005,spatial
H48|Compromised,H69|Compromised,0.005,spatial
H48|Compromised,H70|Compromised,0.005,spatial
H48|Compromised,H71|Compromised,0.005,spatial
H48|Compromised,H72|Compromised,0.005,spatial
H48|Compromised,H73|Compromised,0.005,spatial
H48|Compromised,H74|Compromised,0.005,spatial
H48|Compromised,H75|Compromised,0.005,spatial
H48|Compromised,H76|Compromised,0.005,spatial
H48|Compromised,H77|Compromised,0.005,spatial
H48|Compromised,H78|Compromised,0.005,spatial
H48|Compromised,H79|Compromised,0.005,spatial
H48|Compromised,H80|Compromised,0.005,spatial
H48|Compromised,H81|Compromised,0.005,spatial
H48|Compromised,H82|Compromised,0.005,spatial
H48|Compromised,H83|Compromised,0.005,spatial
H48|Compromised,H84|Compromised,0.005,spatial
H48|Compromised,H85|Compromised,0.005,spatial
H48|Compromised,H86|Compromised,0.005,spatial
H48|Compromised,H87|Compromised,0.005,spatial
H48|Compromised,H88|Compromised,0.005,spatial
H49|Normal,H49|Compromised,0.04082199452025513,internal
H49|Compromised,H49|Down,0.09431067947124132,internal
H49|Down,H49|Mitigated,0.07257069283483544,internal
H49|Mitigated,H49|Recovered,0.07257069283483544,internal
H49|Compromised,H0|Compromised,0.005,spatial
H49|Compromised,H1|Compromised,0.005,spatial
H49|Compromised,H2|Compromised,0.005,spatial
H49|Compromised,H3|Compromised,0.005,spatial
