source,target,rate,type
H89|Compromised,H111|Compromised,0.02,spatial
H89|Compromised,H112|Compromised,0.02,spatial
H89|Compromised,H113|Compromised,0.02,spatial
H89|Compromised,H114|Compromised,0.02,spatial
H89|Compromised,H115|Compromised,0.02,spatial
H89|Compromised,H116|Compromised,0.02,spatial
H89|Compromised,H117|Compromised,0.02,spatial
H89|Compromised,H118|Compromised,0.02,spatial
H89|Compromised,H119|Compromised,0.02,spatial
H89|Compromised,H120|Compromised,0.02,spatial
H89|Compromised,H121|Compromised,0.02,spatial
H89|Compromised,H122|Compromised,0.02,spatial
H89|Compromised,H123|Compromised,0.02,spatial
H89|Compromised,H124|Compromised,0.02,spatial
H89|Compromised,H125|Compromised,0.02,spatial
H89|Compromised,H126|Compromised,0.02,spatial
H89|Compromised,H127|Compromised,0.02,spatial
H89|Compromised,H128|Compromised,0.02,spatial
H89|Compromised,H129|Compromised,0.02,spatial
H89|Compromised,H130|Compromised,0.02,spatial
H89|Compromised,H131|Compromised,0.02,spatial
H89|Compromised,H132|Compromised,0.02,spatial
H89|Compromised,H133|Compromised,0.02,spatial
H89|Compromised,H134|Compromised,0.02,spatial
H89|Compromised,H135|Compromised,0.02,spatial
H89|Compromised,H136|Compromised,0.02,spatial
H89|Compromised,H137|Compromised,0.02,spatial
H89|Compromised,H138|Compromised,0.02,spatial
H89|Compromised,H139|Compromised,0.02,spatial
H89|Compromised,H140|Compromised,0.02,spatial
H89|Compromised,H141|Compromised,0.02,spatial
H89|Compromised,H142|Compromised,0.02,spatial
H89|Compromised,H143|Compromised,0.02,spatial
H89|Compromised,H144|Compromised,0.02,spatial
H89|Compromised,H145|Compromised,0.02,spatial
H89|Compromised,H146|Compromised,0.02,spatial
H89|Compromised,H147|Compromised,0.02,spatial
H89|Compromised,H148|Compromised,0.02,spatial
H89|Compromised,H149|Compromised,0.02,spatial
H89|Compromised,H150|Compromised,0.02,spatial
H89|Compromised,H151|Compromised,0.02,spatial
H89|Compromised,H152|Compromised,0.02,spatial
H90|Normal,H90|Compromised,0.030459207484708546,internal
H90|Compromised,H90|Down,0.10536051565782631,internal
H90|Down,H90|Mitigated,0.08338160893905106,internal
H90|Mitigated,H90|Recovered,0.07257069283483544,internal
H90|Compromised,H0|Compromised,0.02,spatial
H90|Compromised,H1|Compromised,0.02,spatial
H90|Compromised,H2|Compromised,0.02,spatial
H90|Compromised,H3|Compromised,0.02,spatial
H90|Compromised,H4|Compromised,0.02,spatial
H90|Compromised,H5|Compromised,0.02,spatial
H90|Compromised,H6|Compromised,0.02,spatial
H90|Compromised,H7|Compromised,0.02,spatial
H90|Compromised,H8|Compromised,0.02,spatial
H90|Compromised,H9|Compromised,0.02,spatial
H90|Compromised,H10|Compromised,0.02,spatial
H90|Compromised,H11|Compromised,0.02,spatial
H90|Compromised,H12|Compromised,0.02,spatial
H90|Compromised,H13|Compromised,0.02,spatial
H90|Compromised,H14|Compromised,0.02,spatial
H90|Compromised,H15|Compromised,0.02,spatial
H90|Compromised,H16|Compromised,0.02,spatial
H90|Compromised,H17|Compromised,0.02,spatial
H90|Compromised,H18|Compromised,0.02,spatial
H90|Compromised,H19|Compromised,0.02,spatial
H90|Compromised,H20|Compromised,0.02,spatial
H90|Compromised,H21|Compromised,0.02,spatial
H90|Compromised,H22|Compromised,0.02,spatial
H90|Compromised,H23|Compromised,0.02,spatial
H90|Compromised,H24|Compromised,0.02,spatial
H90|Compromised,H25|Compromised,0.02,spatial
H90|Compromised,H26|Compromised,0.02,spatial
H90|Compromised,H27|Compromised,0.02,spatial
H90|Compromised,H28|Compromised,0.02,spatial
H90|Compromised,H29|Compromised,0.02,spatial
H90|Compromised,H30|Compromised,0.02,spatial
H90|Compromised,H31|Compromised,0.02,spatial
H90|Compromised,H32|Compromised,0.02,spatial
H90|Compromised,H33|Compromised,0.02,spatial
H90|Compromised,H34|Compromised,0.02,spatial
H90|Compromised,H35|Compromised,0.02,spatial
H90|Compromised,H36|Compromised,0.02,spatial
H90|Compromised,H37|Compromised,0.02,spatial
H90|Compromised,H38|Compromised,0.02,spatial
H90|Compromised,H39|Compromised,0.02,spatial
H90|Compromised,H40|Compromised,0.02,spatial
H90|Compromised,H41|Compromised,0.02,spatial
H90|Compromised,H42|Compromised,0.02,spatial
H90|Compromised,H43|Compromised,0.02,spatial
H90|Compromised,H44|Compromised,0.02,spatial
H90|Compromised,H45|Compromised,0.02,spatial
H90|Compromised,H46|Compromised,0.02,spatial
H90|Compromised,H47|Compromised,0.02,spatial
H90|Compromised,H48|Compromised,0.02,spatial
H90|Compromised,H49|Compromised,0.02,spatial
H90|Compromised,H50|Compromised,0.02,spatial
H90|Compromised,H51|Compromised,0.02,spatial
H90|Compromised,H52|Compromised,0.02,spatial
H90|Compromised,H53|Compromised,0.02,spatial
H90|Compromised,H54|Compromised,0.02,spatial
H90|Compromised,H55|Compromised,0.02,spatial
H90|Compromised,H56|Compromised,0.02,spatial
H90|Compromised,H57|Compromised,0.02,spatial
H90|Compromised,H58|Compromised,0.02,spatial
H90|Compromised,H59|Compromised,0.02,spatial
H90|Compromised,H60|Compromised,0.02,spatial
H90|Compromised,H61|Compromised,0.02,spatial
H90|Compromised,H62|Compromised,0.02,spatial
H90|Compromised,H63|Compromised,0.02,spatial
H90|Compromised,H64|Compromised,0.02,spatial
H90|Compromised,H65|Compromised,0.02,spatial
H90|Compromised,H66|Compromised,0.02,spatial
H90|Compromised,H67|Compromised,0.02,spatial
H90|Compromised,H68|Compromised,0.02,spatial
H90|Compromised,H69|Compromised,0.02,spatial
H90|Compromised,H70|Compromised,0.02,spatial
H90|Compromised,H71|Compromised,0.02,spatial
H90|Compromised,H72|Compromised,0.02,spatial
H90|Compromised,H73|Compromised,0.02,spatial
H90|Compromised,H74|Compromised,0.02,spatial
H90|Compromised,H75|Compromised,0.02,spatial
H90|Compromised,H76|Compromised,0.02,spatial
H90|Compromised,H77|Compromised,0.02,spatial
H90|Compromised,H78|Compromised,0.02,spatial
H90|Compromised,H79|Compromised,0.02,spatial
H90|Compromised,H80|Compromised,0.02,spatial
H90|Compromised,H81|Compromised,0.02,spatial
H90|Compromised,H82|Compromised,0.02,spatial
H90|Compromised,H83|Compromised,0.02,spatial
H90|Compromised,H84|Compromised,0.02,spatial
H90|Compromised,H85|Compromised,0.02,spatial
H90|Compromised,H86|Compromised,0.02,spatial
H90|Compromised,H87|Compromised,0.02,spatial
H90|Compromised,H88|Compromised,0.02,spatial
H90|Compromised,H89|Compromised,0.02,spatial
H90|Compromised,H91|Compromised,0.02,spatial
H90|Compromised,H92|Compromised,0.02,spatial
H90|Compromised,H93|Compromised,0.02,spatial
H90|Compromised,H94|Compromised,0.02,spatial
H90|Compromised,H95|Compromised,0.02,spatial
H90|Compromised,H96|Compromised,0.02,spatial
H90|Compromised,H97|Compromised,0.02,spatial
H90|Compromised,H98|Compromised,0.02,spatial
H90|Compromised,H99|Compromised,0.02,spatial
H90|Compromised,H100|Compromised,0.02,spatial
H90|Compromised,H101|Compromised,0.02,spatial
H90|Compromised,H102|Compromised,0.02,spatial
H90|Compromised,H103|Compromised,0.02,spatial
H90|Compromised,H104|Compromised,0.02,spatial
H90|Compromised,H105|Compromised,0.02,spatial
H90|Compromised,H106|Compromised,0.02,spatial
H90|Compromised,H107|Compromised,0.02,spatial
H90|Compromised,H108|Compromised,0.02,spatial
H90|Compromised,H109|Compromised,0.02,spatial
H90|Compromised,H110|Compromised,0.02,spatial
H90|Compromised,H111|Compromised,0.02,spatial
H90|Compromised,H112|Compromised,0.02,spatial
H90|Compromised,H113|Compromised,0.02,spatial
H90|Compromised,H114|Compromised,0.02,spatial
H90|Compromised,H115|Compromised,0.02,spatial
H90|Compromised,H116|Compromised,0.02,spatial
H90|Compromised,H117|Compromised,0.02,spatial
H90|Compromised,H118|Compromised,0.02,spatial
H90|Compromised,H119|Compromised,0.02,spatial
H90|Compromised,H120|Compromised,0.02,spatial
H90|Compromised,H121|Compromised,0.02,spatial
H90|Compromised,H122|Compromised,0.02,spatial
H90|Compromised,H123|Compromised,0.02,spatial
H90|Compromised,H124|Compromised,0.02,spatial
H90|Compromised,H125|Compromised,0.02,spatial
H90|Compromised,H126|Compromised,0.02,spatial
H90|Compromised,H127|Compromised,0.02,spatial
H90|Compromised,H128|Compromised,0.02,spatial
H90|Compromised,H129|Compromised,0.02,spatial
H90|Compromised,H130|Compromised,0.02,spatial
H90|Compromised,H131|Compromised,0.02,spatial
H90|Compromised,H132|Compromised,0.02,spatial
H90|Compromised,H133|Compromised,0.02,spatial
H90|Compromised,H134|Compromised,0.02,spatial
H90|Compromised,H135|Compromised,0.02,spatial
H90|Compromised,H136|Compromised,0.02,spatial
H90|Compromised,H137|Compromised,0.02,spatial
H90|Compromised,H138|Compromised,0.02,spatial
H90|Compromised,H139|Compromised,0.02,spatial
H90|Compromised,H140|Compromised,0.02,spatial
H90|Compromised,H141|Compromised,0.02,spatial
H90|Compromised,H142|Compromised,0.02,spatial
H90|Compromised,H143|Compromised,0.02,spatial
H90|Compromised,H144|Compromised,0.02,spatial
H90|Compromised,H145|Compromised,0.02,spatial
H90|Compromised,H146|Compromised,0.02,spatial
H90|Compromised,H147|Compromised,0.02,spatial
H90|Compromised,H148|Compromised,0.02,spatial
H90|Compromised,H149|Compromised,0.02,spatial
H90|Compromised,H150|Compromised,0.02,spatial
H90|Compromised,H151|Compromised,0.02,spatial
H90|Compromised,H152|Compromised,0.02,spatial
H91|Normal,H91|Compromised,0.030459207484708546,internal
H91|Compromised,H91|Down,0.10536051565782631,internal
H91|Down,H91|Mitigated,0.08338160893905106,internal
H91|Mitigated,H91|Recovered,0.07257069283483544,internal
H91|Compromised,H0|Compromised,0.02,spatial
H91|Compromised,H1|Compromised,0.02,spatial
H91|Compromised,H2|Compromised,0.02,spatial
H91|Compromised,H3|Compromised,0.02,spatial
H91|Compromised,H4|Compromised,0.02,spatial
H91|Compromised,H5|Compromised,0.02,spatial
H91|Compromised,H6|Compromised,0.02,spatial
H91|Compromised,H7|Compromised,0.02,spatial
H91|Compromised,H8|Compromised,0.02,spatial
H91|Compromised,H9|Compromised,0.02,spatial
H91|Compromised,H10|Compromised,0.02,spatial
H91|Compromised,H11|Compromised,0.02,spatial
H91|Compromised,H12|Compromised,0.02,spatial
H91|Compromised,H13|Compromised,0.02,spatial
H91|Compromised,H14|Compromised,0.02,spatial
H91|Compromised,H15|Compromised,0.02,spatial
H91|Compromised,H16|Compromised,0.02,spatial
H91|Compromised,H17|Compromised,0.02,spatial
H91|Compromised,H18|Compromised,0.02,spatial
H91|Compromised,H19|Compromised,0.02,spatial
H91|Compromised,H20|Compromised,0.02,spatial
H91|Compromised,H21|Compromised,0.02,spatial
H91|Compromised,H22|Compromised,0.02,spatial
H91|Compromised,H23|Compromised,0.02,spatial
H91|Compromised,H24|Compromised,0.02,spatial
H91|Compromised,H25|Compromised,0.02,spatial
H91|Compromised,H26|Compromised,0.02,spatial
H91|Compromised,H27|Compromised,0.02,spatial
H91|Compromised,H28|Compromised,0.02,spatial
H91|Compromised,H29|Compromised,0.02,spatial
H91|Compromised,H30|Compromised,0.02,spatial
H91|Compromised,H31|Compromised,0.02,spatial
H91|Compromised,H32|Compromised,0.02,spatial
H91|Compromised,H33|Compromised,0.02,spatial
H91|Compromised,H34|Compromised,0.02,spatial
H91|Compromised,H35|Compromised,0.02,spatial
H91|Compromised,H36|Compromised,0.02,spatial
H91|Compromised,H37|Compromised,0.02,spatial
H91|Compromised,H38|Compromised,0.02,spatial
H91|Compromised,H39|Compromised,0.02,spatial
H91|Compromised,H40|Compromised,0.02,spatial
H91|Compromised,H41|Compromised,0.02,spatial
H91|Compromised,H42|Compromised,0.02,spatial
H91|Compromised,H43|Compromised,0.02,spatial
H91|Compromised,H44|Compromised,0.02,spatial
H91|Compromised,H45|Compromised,0.02,spatial
H91|Compromised,H46|Compromised,0.02,spatial
H91|Compromised,H47|Compromised,0.02,spatial
H91|Compromised,H48|Compromised,0.02,spatial
H91|Compromised,H49|Compromised,0.02,spatial
H91|Compromised,H50|Compromised,0.02,spatial
H91|Compromised,H51|Compromised,0.02,spatial
H91|Compromised,H52|Compromised,0.02,spatial
H91|Compromised,H53|Compromised,0.02,spatial
H91|Compromised,H54|Compromised,0.02,spatial
H91|Compromised,H55|Compromised,0.02,spatial
H91|Compromised,H56|Compromised,0.02,spatial
H91|Compromised,H57|Compromised,0.02,spatial
H91|Compromised,H58|Compromised,0.02,spatial
H91|Compromised,H59|Compromised,0.02,spatial
H91|Compromised,H60|Compromised,0.02,spatial
H91|Compromised,H61|Compromised,0.02,spatial
H91|Compromised,H62|Compromised,0.02,spatial
H91|Compromised,H63|Compromised,0.02,spatial
H91|Compromised,H64|Compromised,0.02,spatial
H91|Compromised,H65|Compromised,0.02,spatial
H91|Compromised,H66|Compromised,0.02,spatial
H91|Compromised,H67|Compromised,0.02,spatial
H91|Compromised,H68|Compromised,0.02,spatial
H91|Compromised,H69|Compromised,0.02,spatial
H91|Compromised,H70|Compromised,0.02,spatial
H91|Compromised,H71|Compromised,0.02,spatial
H91|Compromised,H72|Compromised,0.02,spatial
H91|Compromised,H73|Compromised,0.02,spatial
H91|Compromised,H74|Compromised,0.02,spatial
H91|Compromised,H75|Compromised,0.02,spatial
H91|Compromised,H76|Compromised,0.02,spatial
H91|Compromised,H77|Compromised,0.02,spatial
H91|Compromised,H78|Compromised,0.02,spatial
H91|Compromised,H79|Compromised,0.02,spatial
H91|Compromised,H80|Compromised,0.02,spatial
H91|Compromised,H81|Compromised,0.02,spatial
H91|Compromised,H82|Compromised,0.02,spatial
H91|Compromised,H83|Compromised,0.02,spatial
H91|Compromised,H84|Compromised,0.02,spatial
H91|Compromised,H85|Compromised,0.02,spatial
H91|Compromised,H86|Compromised,0.02,spatial
H91|Compromised,H87|Compromised,0.02,spatial
H91|Compromised,H88|Compromised,0.02,spatial
H91|Compromised,H89|Compromised,0.02,spatial
H91|Compromised,H90|Compromised,0.02,spatial
H91|Compromised,H92|Compromised,0.02,spatial
H91|Compromised,H93|Compromised,0.02,spatial
H91|Compromised,H94|Compromised,0.02,spatial
H91|Compromised,H95|Compromised,0.02,spatial
H91|Compromised,H96|Compromised,0.02,spatial
H91|Compromised,H97|Compromised,0.02,spatial
H91|Compromised,H98|Compromised,0.02,spatial
H91|Compromised,H99|Compromised,0.02,spatial
H91|Compromised,H100|Compromised,0.02,spatial
H91|Compromised,H101|Compromised,0.02,spatial
H91|Compromised,H102|Compromised,0.02,spatial
H91|Compromised,H103|Compromised,0.02,spatial
H91|Compromised,H104|Compromised,0.02,spatial
H91|Compromised,H105|Compromised,0.02,spatial
H91|Compromised,H106|Compromised,0.02,spatial
H91|Compromised,H107|Compromised,0.02,spatial
H91|Compromised,H108|Compromised,0.02,spatial
H91|Compromised,H109|Compromised,0.02,spatial
H91|Compromised,H110|Compromised,0.02,spatial
H91|Compromised,H111|Compromised,0.02,spatial
H91|Compromised,H112|Compromised,0.02,spatial
H91|Compromised,H113|Compromised,0.02,spatial
H91|Compromised,H114|Compromised,0.02,spatial
H91|Compromised,H115|Compromised,0.02,spatial
H91|Compromised,H116|Compromised,0.02,spatial
H91|Compromised,H117|Compromised,0.02,spatial
H91|Compromised,H118|Compromised,0.02,spatial
H91|Compromised,H119|Compromised,0.02,spatial
H91|Compromised,H120|Compromised,0.02,spatial
H91|Compromised,H121|Compromised,0.02,spatial
H91|Compromised,H122|Compromised,0.02,spatial
H91|Compromised,H123|Compromised,0.02,spatial
H91|Compromised,H124|Compromised,0.02,spatial
H91|Compromised,H125|Compromised,0.02,spatial
H91|Compromised,H126|Compromised,0.02,spatial
H91|Compromised,H127|Compromised,0.02,spatial
H91|Compromised,H128|Compromised,0.02,spatial
H91|Compromised,H129|Compromised,0.02,spatial
H91|Compromised,H130|Compromised,0.02,spatial
H91|Compromised,H131|Compromised,0.02,spatial
H91|Compromised,H132|Compromised,0.02,spatial
H91|Compromised,H133|Compromised,0.02,spatial
H91|Compromised,H134|Compromised,0.02,spatial
H91|Compromised,H135|Compromised,0.02,spatial
H91|Compromised,H136|Compromised,0.02,spatial
H91|Compromised,H137|Compromised,0.02,spatial
H91|Compromised,H138|Compromised,0.02,spatial
H91|Compromised,H139|Compromised,0.02,spatial
H91|Compromised,H140|Compromised,0.02,spatial
H91|Compromised,H141|Compromised,0.02,spatial
H91|Compromised,H142|Compromised,0.02,spatial
H91|Compromised,H143|Compromised,0.02,spatial
H91|Compromised,H144|Compromised,0.02,spatial
H91|Compromised,H145|Compromised,0.02,spatial
H91|Compromised,H146|Compromised,0.02,spatial
H91|Compromised,H147|Compromised,0.02,spatial
H91|Compromised,H148|Compromised,0.02,spatial
H91|Compromised,H149|Compromised,0.02,spatial
H91|Compromised,H150|Compromised,0.02,spatial
H91|Compromised,H151|Compromised,0.02,spatial
H91|Compromised,H152|Compromised,0.02,spatial
H92|Normal,H92|Compromised,0.030459207484708546,internal
H92|Compromised,H92|Down,0.10536051565782631,internal
H92|Down,H92|Mitigated,0.08338160893905106,internal
H92|Mitigated,H92|Recovered,0.07257069283483544,internal
H92|Compromised,H0|Compromised,0.02,spatial
H92|Compromised,H1|Compromised,0.02,spatial
H92|Compromised,H2|Compromised,0.02,spatial
H92|Compromised,H3|Compromised,0.02,spatial
H92|Compromised,H4|Compromised,0.02,spatial
H92|Compromised,H5|Compromised,0.02,spatial
H92|Compromised,H6|Compromised,0.02,spatial
H92|Compromised,H7|Compromised,0.02,spatial
H92|Compromised,H8|Compromised,0.02,spatial
H92|Compromised,H9|Compromised,0.02,spatial
H92|Compromised,H10|Compromised,0.02,spatial
H92|Compromised,H11|Compromised,0.02,spatial
H92|Compromised,H12|Compromised,0.02,spatial
H92|Compromised,H13|Compromised,0.02,spatial
H92|Compromised,H14|Compromised,0.02,spatial
H92|Compromised,H15|Compromised,0.02,spatial
H92|Compromised,H16|Compromised,0.02,spatial
H92|Compromised,H17|Compromised,0.02,spatial
H92|Compromised,H18|Compromised,0.02,spatial
H92|Compromised,H19|Compromised,0.02,spatial
H92|Compromised,H20|Compromised,0.02,spatial
H92|Compromised,H21|Compromised,0.02,spatial
H92|Compromised,H22|Compromised,0.02,spatial
H92|Compromised,H23|Compromised,0.02,spatial
H92|Compromised,H24|Compromised,0.02,spatial
H92|Compromised,H25|Compromised,0.02,spatial
H92|Compromised,H26|Compromised,0.02,spatial
H92|Compromised,H27|Compromised,0.02,spatial
H92|Compromised,H28|Compromised,0.02,spatial
H92|Compromised,H29|Compromised,0.02,spatial
H92|Compromised,H30|Compromised,0.02,spatial
H92|Compromised,H31|Compromised,0.02,spatial
H92|Compromised,H32|Compromised,0.02,spatial
H92|Compromised,H33|Compromised,0.02,spatial
H92|Compromised,H34|Compromised,0.02,spatial
H92|Compromised,H35|Compromised,0.02,spatial
H92|Compromised,H36|Compromised,0.02,spatial
H92|Compromised,H37|Compromised,0.02,spatial
H92|Compromised,H38|Compromised,0.02,spatial
H92|Compromised,H39|Compromised,0.02,spatial
H92|Compromised,H40|Compromised,0.02,spatial
H92|Compromised,H41|Compromised,0.02,spatial
H92|Compromised,H42|Compromised,0.02,spatial
H92|Compromised,H43|Compromised,0.02,spatial
H92|Compromised,H44|Compromised,0.02,spatial
H92|Compromised,H45|Compromised,0.02,spatial
H92|Compromised,H46|Compromised,0.02,spatial
H92|Compromised,H47|Compromised,0.02,spatial
H92|Compromised,H48|Compromised,0.02,spatial
H92|Compromised,H49|Compromised,0.02,spatial
H92|Compromised,H50|Compromised,0.02,spatial
H92|Compromised,H51|Compromised,0.02,spatial
H92|Compromised,H52|Compromised,0.02,spatial
H92|Compromised,H53|Compromised,0.02,spatial
H92|Compromised,H54|Compromised,0.02,spatial
H92|Compromised,H55|Compromised,0.02,spatial
H92|Compromised,H56|Compromised,0.02,spatial
H92|Compromised,H57|Compromised,0.02,spatial
H92|Compromised,H58|Compromised,0.02,spatial
H92|Compromised,H59|Compromised,0.02,spatial
H92|Compromised,H60|Compromised,0.02,spatial
H92|Compromised,H61|Compromised,0.02,spatial
H92|Compromised,H62|Compromised,0.02,spatial
H92|Compromised,H63|Compromised,0.02,spatial
H92|Compromised,H64|Compromised,0.02,spatial
H92|Compromised,H65|Compromised,0.02,spatial
H92|Compromised,H66|Compromised,0.02,spatial
H92|Compromised,H67|Compromised,0.02,spatial
H92|Compromised,H68|Compromised,0.02,spatial
H92|Compromised,H69|Compromised,0.02,spatial
H92|Compromised,H70|Compromised,0.02,spatial
H92|Compromised,H71|Compromised,0.02,spatial
H92|Compromised,H72|Compromised,0.02,spatial
H92|Compromised,H73|Compromised,0.02,spatial
H92|Compromised,H74|Compromised,0.02,spatial
H92|Compromised,H75|Compromised,0.02,spatial
H92|Compromised,H76|Compromised,0.02,spatial
H92|Compromised,H77|Compromised,0.02,spatial
H92|Compromised,H78|Compromised,0.02,spatial
H92|Compromised,H79|Compromised,0.02,spatial
H92|Compromised,H80|Compromised,0.02,spatial
H92|Compromised,H81|Compromised,0.02,spatial
H92|Compromised,H82|Compromised,0.02,spatial
H92|Compromised,H83|Compromised,0.02,spatial
H92|Compromised,H84|Compromised,0.02,spatial
H92|Compromised,H85|Compromised,0.02,spatial
H92|Compromised,H86|Compromised,0.02,spatial
H92|Compromised,H87|Compromised,0.02,spatial
H92|Compromised,H88|Compromised,0.02,spatial
H92|Compromised,H89|Compromised,0.02,spatial
H92|Compromised,H90|Compromised,0.02,spatial
H92|Compromised,H91|Compromised,0.02,spatial
H92|Compromised,H93|Compromised,0.02,spatial
H92|Compromised,H94|Compromised,0.02,spatial
H92|Compromised,H95|Compromised,0.02,spatial
H92|Compromised,H96|Compromised,0.02,spatial
H92|Compromised,H97|Compromised,0.02,spatial
H92|Compromised,H98|Compromised,0.02,spatial
H92|Compromised,H99|Compromised,0.02,spatial
H92|Compromised,H100|Compromised,0.02,spatial
H92|Compromised,H101|Compromised,0.02,spatial
H92|Compromised,H102|Compromised,0.02,spatial
H92|Compromised,H103|Compromised,0.02,spatial
H92|Compromised,H104|Compromised,0.02,spatial
H92|Compromised,H105|Compromised,0.02,spatial
H92|Compromised,H106|Compromised,0.02,spatial
H92|Compromised,H107|Compromised,0.02,spatial
H92|Compromised,H108|Compromised,0.02,spatial
H92|Compromised,H109|Compromised,0.02,spatial
H92|Compromised,H110|Compromised,0.02,spatial
H92|Compromised,H111|Compromised,0.02,spatial
H92|Compromised,H112|Compromised,0.02,spatial
H92|Compromised,H113|Compromised,0.02,spatial
H92|Compromised,H114|Compromised,0.02,spatial
H92|Compromised,H115|Compromised,0.02,spatial
H92|Compromised,H116|Compromised,0.02,spatial
H92|Compromised,H117|Compromised,0.02,spatial
H92|Compromised,H118|Compromised,0.02,spatial
H92|Compromised,H119|Compromised,0.02,spatial
H92|Compromised,H120|Compromised,0.02,spatial
H92|Compromised,H121|Compromised,0.02,spatial
H92|Compromised,H122|Compromised,0.02,spatial
H92|Compromised,H123|Compromised,0.02,spatial
H92|Compromised,H124|Compromised,0.02,spatial
H92|Compromised,H125|Compromised,0.02,spatial
H92|Compromised,H126|Compromised,0.02,spatial
H92|Compromised,H127|Compromised,0.02,spatial
H92|Compromised,H128|Compromised,0.02,spatial
H92|Compromised,H129|Compromised,0.02,spatial
H92|Compromised,H130|Compromised,0.02,spatial
H92|Compromised,H131|Compromised,0.02,spatial
H92|Compromised,H132|Compromised,0.02,spatial
H92|Compromised,H133|Compromised,0.02,spatial
H92|Compromised,H134|Compromised,0.02,spatial
H92|Compromised,H135|Compromised,0.02,spatial
H92|Compromised,H136|Compromised,0.02,spatial
H92|Compromised,H137|Compromised,0.02,spatial
H92|Compromised,H138|Compromised,0.02,spatial
H92|Compromised,H139|Compromised,0.02,spatial
H92|Compromised,H140|Compromised,0.02,spatial
H92|Compromised,H141|Compromised,0.02,spatial
H92|Compromised,H142|Compromised,0.02,spatial
H92|Compromised,H143|Compromised,0.02,spatial
H92|Compromised,H144|Compromised,0.02,spatial
H92|Compromised,H145|Compromised,0.02,spatial
H92|Compromised,H146|Compromised,0.02,spatial
H92|Compromised,H147|Compromised,0.02,spatial
H92|Compromised,H148|Compromised,0.02,spatial
H92|Compromised,H149|Compromised,0.02,spatial
H92|Compromised,H150|Compromised,0.02,spatial
H92|Compromised,H151|Compromised,0.02,spatial
H92|Compromised,H152|Compromised,0.02,spatial
H93|Normal,H93|Compromised,0.030459207484708546,internal
H93|Compromised,H93|Down,0.10536051565782631,internal
H93|Down,H93|Mitigated,0.08338160893905106,internal
H93|Mitigated,H93|Recovered,0.07257069283483544,internal
H93|Compromised,H0|Compromised,0.02,spatial
H93|Compromised,H1|Compromised,0.02,spatial
H93|Compromised,H2|Compromised,0.02,spatial
H93|Compromised,H3|Compromised,0.02,spatial
H93|Compromised,H4|Compromised,0.02,spatial
H93|Compromised,H5|Compromised,0.02,spatial
H93|Compromised,H6|Compromised,0.02,spatial
H93|Compromised,H7|Compromised,0.02,spatial
H93|Compromised,H8|Compromised,0.02,spatial
H93|Compromised,H9|Compromised,0.02,spatial
H93|Compromised,H10|Compromised,0.02,spatial
H93|Compromised,H11|Compromised,0.02,spatial
H93|Compromised,H12|Compromised,0.02,spatial
H93|Compromised,H13|Compromised,0.02,spatial
H93|Compromised,H14|Compromised,0.02,spatial
H93|Compromised,H15|Compromised,0.02,spatial
H93|Compromised,H16|Compromised,0.02,spatial
H93|Compromised,H17|Compromised,0.02,spatial
H93|Compromised,H18|Compromised,0.02,spatial
H93|Compromised,H19|Compromised,0.02,spatial
H93|Compromised,H20|Compromised,0.02,spatial
H93|Compromised,H21|Compromised,0.02,spatial
H93|Compromised,H22|Compromised,0.02,spatial
H93|Compromised,H23|Compromised,0.02,spatial
H93|Compromised,H24|Compromised,0.02,spatial
H93|Compromised,H25|Compromised,0.02,spatial
H93|Compromised,H26|Compromised,0.02,spatial
H93|Compromised,H27|Compromised,0.02,spatial
H93|Compromised,H28|Compromised,0.02,spatial
H93|Compromised,H29|Compromised,0.02,spatial
H93|Compromised,H30|Compromised,0.02,spatial
H93|Compromised,H31|Compromised,0.02,spatial
H93|Compromised,H32|Compromised,0.02,spatial
H93|Compromised,H33|Compromised,0.02,spatial
H93|Compromised,H34|Compromised,0.02,spatial
H93|Compromised,H35|Compromised,0.02,spatial
H93|Compromised,H36|Compromised,0.02,spatial
H93|Compromised,H37|Compromised,0.02,spatial
H93|Compromised,H38|Compromised,0.02,spatial
H93|Compromised,H39|Compromised,0.02,spatial
H93|Compromised,H40|Compromised,0.02,spatial
H93|Compromised,H41|Compromised,0.02,spatial
H93|Compromised,H42|Compromised,0.02,spatial
H93|Compromised,H43|Compromised,0.02,spatial
H93|Compromised,H44|Compromised,0.02,spatial
H93|Compromised,H45|Compromised,0.02,spatial
H93|Compromised,H46|Compromised,0.02,spatial
H93|Compromised,H47|Compromised,0.02,spatial
H93|Compromised,H48|Compromised,0.02,spatial
H93|Compromised,H49|Compromised,0.02,spatial
H93|Compromised,H50|Compromised,0.02,spatial
H93|Compromised,H51|Compromised,0.02,spatial
H93|Compromised,H52|Compromised,0.02,spatial
H93|Compromised,H53|Compromised,0.02,spatial
H93|Compromised,H54|Compromised,0.02,spatial
H93|Compromised,H55|Compromised,0.02,spatial
H93|Compromised,H56|Compromised,0.02,spatial
H93|Compromised,H57|Compromised,0.02,spatial
H93|Compromised,H58|Compromised,0.02,spatial
H93|Compromised,H59|Compromised,0.02,spatial
H93|Compromised,H60|Compromised,0.02,spatial
H93|Compromised,H61|Compromised,0.02,spatial
H93|Compromised,H62|Compromised,0.02,spatial
H93|Compromised,H63|Compromised,0.02,spatial
H93|Compromised,H64|Compromised,0.02,spatial
H93|Compromised,H65|Compromised,0.02,spatial
